category,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
verres_unifocaux,keylens_full_fit_16_transitions,k2f t6,1.6,org,shamir_france,False
verres_unifocaux,keylens_full_fit_167,k2f 67,1.67,org,shamir_france,False
verres_unifocaux,keylens_full_fit_167_blue_zero,k2f bz67,1.67,org,shamir_france,False
verres_unifocaux,keylens_full_fit_167_transitions,k2f t67,1.67,org,shamir_france,False
verres_unifocaux,keylens_pro_15_15,kp5 15,1.5,org,shamir_france,False
verres_unifocaux,keylens_pro_15_15_blue_zero,kp5 bz,1.5,org,shamir_france,False
verres_unifocaux,keylens_pro_15_15_transitions,kp5 tr,1.5,org,shamir_france,False
verres_unifocaux,keylens_pro_18_16,kp8 16,1.6,org,shamir_france,False
verres_unifocaux,keylens_pro_18_16_blue_zero,kp8 bz6,1.6,org,shamir_france,False
verres_unifocaux,keylens_pro_18_16_transitions,kp8 t6,1.6,org,shamir_france,False
verres_unifocaux,keylens_pro_18_167,kp8 67,1.67,org,shamir_france,False
verres_unifocaux,keylens_pro_18_167_blue_zero,kp8 bz67,1.67,org,shamir_france,False
verres_unifocaux,keylens_pro_18_167_transitions,kp8 t67,1.67,org,shamir_france,False
verres_unifocaux,inotime_attitude_iii_sport_16,https://si.france-optique.com/img/gravures/nasal/web_209-nas-shamir-62.tif.jpg,1.6,org,shamir_france,True
uncategorized,mediato_plus_167,https://si.france-optique.com/img/gravures/nasal/web_785-nas-optic2000-36.tif.jpg,1.67,org,optic_200,True
verres_unifocaux_asphériques,monovid_asph_cat1,https://si.france-optique.com/img/gravures/nasal/web_1817-nas-leica-M1L.tif.jpg,1.74,org,leica_eyecare,True
verres_progressifs,neoperfect_sport_neoperfect_sport_transitions_tm_gen_s_neoperfect_sport_transitions_tm_xtractive_neoperfect_sport_polarisant_neoperfect_sport_drivewear_polarisant_photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.59,poly,novacel,True
progressif_free-form_personnalisé,visiaz_xp_short_174,https://si.france-optique.com/img/gravures/nasal/web_105-nas-mont-royal-12.tif.jpg,1.74,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_prox,https://si.france-optique.com/img/gravures/nasal/web_1848-MasterYourLifePROX-1214.tif.jpg,1.5,org,nikon_verres_optiques,True
uncategorized,klra_sport_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,klra_sport_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,klra_sport_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,klra_sport_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,k_platinium_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,k_platinium_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,k_platinium_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,k_platinium_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,k_sport_15_transitions_xtractive_polarisant,,1.5,org trans pola,k_optical,False
uncategorized,k_sport_16_transitions_xtractive_polarisant,,1.6,org trans pola,k_optical,False
uncategorized,k_sport_167_transitions_xtractive_polarisant,,1.67,org trans pola,k_optical,False
uncategorized,k_sport_polycarbonate_transitions_xtractive_polarisant,,1.59,poly trans pola,k_optical,False
uncategorized,k_bifo_invisible_15,,1.5,org,k_optical,False
uncategorized,k_bifo_invisible_15_blue_kut_se,,1.5,org,k_optical,False
uncategorized,k_bifo_invisible_15_kromatic,,1.5,org pho,k_optical,False
uncategorized,k_bifo_invisible_15_kromatic_blue_kut_se,,1.5,org pho,k_optical,False
uncategorized,k_bifo_invisible_15_transitions_8,,1.5,org trans,k_optical,False
uncategorized,k_bifo_invisible_15_transitions_8_style,,1.5,org trans,k_optical,False
uncategorized,k_bifo_invisible_15_transitions_xtractive,,1.5,org trans,k_optical,False
uncategorized,k_bifo_invisible_15_polarisant_uni_et_dgrad,,1.5,org pola,k_optical,False
verres_unifocaux,impression_big_norm_mono_sport_167,,1.67,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_sport_15,,1.5,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_sport_16,,1.6,org,rodenstock,False
verres_unifocaux,impression_big_exact_mono_sport_167,,1.67,org,rodenstock,False
verres_progressifs,orgalit_optimize_41_formula_2_drive_nouvelle_appellation_partir_du_23_septembre_la_mention_41_ne_sappliquera_plus,https://si.france-optique.com/img/gravures/nasal/web_1611-nas-optovision-O1D2.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_3d_far_orma_eye_protect_system_et_orma_transitions,https://si.france-optique.com/img/gravures/nasal/web_636-nas-essilor-29.tif.jpg,1.5,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_curved_x_160_ip_bl_sens_polart,https://si.france-optique.com/img/gravures/nasal/web_1357-web_270-nas-seiko-04.tif.jpg,1.60,org,seiko_optical_france,True
verres_unifocaux,inotime_attitude_iii_sport_16_transitions,https://si.france-optique.com/img/gravures/nasal/web_210-nas-shamir-63.tif.jpg,1.6,org,shamir_france,True
uncategorized,mediato_plus_mini,https://si.france-optique.com/img/gravures/nasal/web_786-nas-optic2000-37.tif.jpg,1.5,org,optic_200,True
verres_unifocaux_asphériques,monovid_digital_cat4_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.5,org,leica_eyecare,True
verres_progressifs,neoperfect_sport_neoperfect_sport_uv_clear_neoperfect_sport_transitions_tm_gen_s_neoperfect_sport_transitions_tm_xtractive_neoperfect_sport_polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.6,org,novacel,True
progressif_free-form_personnalisé,visiaz_dg_150_transitions,https://si.france-optique.com/img/gravures/nasal/web_106-nas-mont-royal-13.tif.jpg,1.5,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_prox,https://si.france-optique.com/img/gravures/nasal/web_1849-MasterYourLifePROX-3234.tif.jpg,1.6,org,nikon_verres_optiques,True
uncategorized,k_bifo_invisible_trivex,,1.53,tvx,k_optical,False
uncategorized,k_bifo_invisible_trivex_blue_kut_se,,1.53,tvx,k_optical,False
uncategorized,k_bifo_invisible_trivex_transitions_8,,1.53,tvx trans,k_optical,False
uncategorized,k_bifo_invisible_trivex_transitions_xtractive,,1.53,org trans,k_optical,False
uncategorized,k_bifo_invisible_trivex_polarisant,,1.53,tvx pola,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate,,1.59,poly,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate_blue_kut_se,,1.59,poly,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate_kromatic_blue_kut_se,,1.59,poly pho,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate_transitions_8,,1.59,poly trans,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate_transitions_8_style,,1.59,poly trans,k_optical,False
uncategorized,k_bifo_invisible_polycarbonate_transitions_xtractive,,1.59,poly trans,k_optical,False
uncategorized,k_bifo_invisible_polycarbone_polarisant,,1.59,poly pola,k_optical,False
uncategorized,k_bifo_invisible_16,,1.6,org,k_optical,False
uncategorized,k_bifo_invisible_16_blue_kut_se,,1.6,org,k_optical,False
uncategorized,k_bifo_invisible_16_kromatic,,1.6,org pho,k_optical,False
uncategorized,k_bifo_invisible_16_kromatic_blue_kut_se,,1.6,org pho,k_optical,False
freination_de_la_myopie_enfant,smyle_uv,smy,1.5,org,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_buv,smy,1.5,org,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_uv,smy,1.6,org,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_buv,smy,1.6,org,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_uv,smy,1.67,org,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_buv,smy,1.67,org,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_uv,smy,1.59,poly,optiswwis_france,False
freination_de_la_myopie_enfant,smyle_buv,smy,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,,1.50,org,optiswwis_france,False
verres_progressifs,orgalit_polalit,https://si.france-optique.com/img/gravures/nasal/web_1586-nas-optovision.tif.jpg,,pola,optovision_gmbh,True
uncategorized,varilux_physio_30_fit_stylis_eye_protect_system_et_stylis_transitions,https://si.france-optique.com/img/gravures/nasal/web_637-nas-essilor-30.tif.jpg,1.67,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_curved_x_150_bl_sens_pola,https://si.france-optique.com/img/gravures/nasal/web_1358-web_271-nas-seiko-05.tif.jpg,1.50,org,seiko_optical_france,True
verres_unifocaux,inotime_attitude_iii_sport_167,https://si.france-optique.com/img/gravures/nasal/web_213-nas-shamir-66.tif.jpg,1.67,org,shamir_france,True
uncategorized,mediato_plus_mini_poly,https://si.france-optique.com/img/gravures/nasal/web_787-nas-optic2000-38.tif.jpg,1.591,poly,optic_200,True
verres_unifocaux_asphériques,monovid_digital_cat4_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.6,org,leica_eyecare,True
verres_progressifs,neoperfect_sport_neoperfect_sport_transitions_tm_gen_s_neoperfect_sport_transitions_tm_xtractive_neoperfect_sport_polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.67,org,novacel,True
progressif_free-form_personnalisé,visiaz_dg_160_transitions,https://si.france-optique.com/img/gravures/nasal/web_106-nas-mont-royal-13.tif.jpg,1.6,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_prox,https://si.france-optique.com/img/gravures/nasal/web_1850-MasterYourLifePROX-4244.tif.jpg,1.67,org,nikon_verres_optiques,True
uncategorized,k_bifo_invisible_16_transitions_8,,1.6,org trans,k_optical,False
uncategorized,k_bifo_invisible_16_transitions_8_style,,1.6,org trans,k_optical,False
uncategorized,k_bifo_invisible_16_transitions_xtractive,,1.6,org trans,k_optical,False
uncategorized,k_bifo_invisible_16_polarisant,,1.6,org pola,k_optical,False
uncategorized,k_bifo_invisible_167,,1.67,org,k_optical,False
uncategorized,k_bifo_invisible_167_blue_kut_se,,1.67,org,k_optical,False
uncategorized,k_bifo_invisible_167_kromatic,,1.67,org pho,k_optical,False
uncategorized,k_bifo_invisible_167_kromatic_blue_kut_se,,1.67,org pho,k_optical,False
uncategorized,k_bifo_invisible_167_transitions_8,,1.67,org trans,k_optical,False
uncategorized,k_bifo_invisible_167_transitions_xtractive,,1.67,org trans,k_optical,False
uncategorized,k_bifo_invisible_167_transitions_8_style,,1.67,org trans,k_optical,False
uncategorized,k_bifo_invisible_167_polarisant,,1.67,org pola,k_optical,False
uncategorized,k_bifo_invisible_174,,1.74,org,k_optical,False
uncategorized,k_bifo_invisible_174_blue_kut_se,,1.74,org,k_optical,False
uncategorized,k_bifo_invisible_174_kromatic_blue_kut_se,,1.74,org pho,k_optical,False
uncategorized,k_bifo_invisible_174_transitions_8,,1.74,org trans,k_optical,False
uncategorized,k_myo_kontrol_15,,1.5,org,k_optical,False
verres_progressifs,be_4ty_sfusion_qube_transitions_gen_8,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_polar,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_transitions_gen_8,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_polar,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_transitions_gen_8,,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,,1.59,poly,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_buv,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_xtractive,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_polar,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_drivewear,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_buv,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,,1.60,org,optiswwis_france,False
verres_progressifs,mykid,https://si.france-optique.com/img/gravures/nasal/web_1804-nas-optovision-MK-nouvelletaille.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_30_fit_ormix_eye_protect_system_et_ormix_transitions,https://si.france-optique.com/img/gravures/nasal/web_638-nas-essilor-31.tif.jpg,1.6,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_computer_xtra_167_ip_bl,https://si.france-optique.com/img/gravures/nasal/web_268-nas-seiko-02.tif.jpg,1.67,org,seiko_optical_france,True
verres_unifocaux,inotime_attitude_iii_sport_167_transitions,https://si.france-optique.com/img/gravures/nasal/web_214-nas-shamir-67.tif.jpg,1.67,org,shamir_france,True
uncategorized,mediato_plus_mini_16,https://si.france-optique.com/img/gravures/nasal/web_788-nas-optic2000-39.tif.jpg,1.6,org,optic_200,True
verres_unifocaux_asphériques,monovid_digital_cat4_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1820-nas-leica-MD4L.tif.jpg,1.67,org,leica_eyecare,True
verres_progressifs,neoperfect_sport_neoperfect_sport_transitions_tm_gen_s,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,1.74,org,novacel,True
progressif_free-form_personnalisé,visiaz_dg_167_transitions,https://si.france-optique.com/img/gravures/nasal/web_106-nas-mont-royal-13.tif.jpg,1.67,org,mont_royal,True
verres_progressifs,presio_master_yourlife_z_fp_prox,https://si.france-optique.com/img/gravures/nasal/web_1851-MasterYourLifePROX-5254.tif.jpg,1.74,org,nikon_verres_optiques,True
uncategorized,k_myo_kontrol_15_blue_kut_se,,1.5,org,k_optical,False
uncategorized,k_myo_kontrol_polycarbonate,,1.59,poly,k_optical,False
uncategorized,k_myo_kontrol_polycarbonate_blue_kut_se,,1.59,poly,k_optical,False
uncategorized,k_myo_kontrol_16,,1.6,org,k_optical,False
uncategorized,k_myo_kontrol_16_blue_kut_se,,1.6,org,k_optical,False
uncategorized,k_myo_kontrol_167,,1.67,org,k_optical,False
uncategorized,k_myo_kontrol_167_blue_kut_se,,1.67,org,k_optical,False
uncategorized,k_myo_kontrol_174,,1.74,org,k_optical,False
uncategorized,k_myo_kontrol_174_blue_kut_se,,1.74,org,k_optical,False
verres_progressifs,be_4ty_sfusion_perfecti_xtractive,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_polar,,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_buv,,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_polar,,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.74,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.59,poly,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_photo,,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.71,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,,1.81,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_buv,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_transitions_gen_8,,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_xtractive,,1.50,org,optiswwis_france,False
verres_progressifs,indoor_type_a_b,https://si.france-optique.com/img/gravures/nasal/web_1803-N8AB-nouvelletaille.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_physio_30_fit_airwear_eye_protect_system_et_airwear_transitions,https://si.france-optique.com/img/gravures/nasal/web_639-nas-essilor-32.tif.jpg,1.59,poly,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_computer_xtra_160_ip_bl,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,org,seiko_optical_france,True
verres_unifocaux,autograph_plus_14_16_18_15,+14 +16 +18 15,1.5,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_15_blue_zero,+14 +16 +18 bz,1.5,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_15_transitions,+14 +16 +18 tr,1.5,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_15_polarisant,+14 +16 +18 pz,1.5,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_poly,+14 +16 +18 pc,1.59,poly,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_poly_color,+14 +16 +18 pcc,1.59,poly,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_poly_polarisant,+14 +16 +18 ppz,1.59,poly,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_16_mr8,+14 +16 +18 16,1.6,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_16_mr8_blue_zero,+14 +16 +18 bz6,1.6,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_16_mr8blue_sun,+14 +16 +18 bz6,1.6,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_16_mr8_transitions,+14 +16 +18 t6,1.6,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_16_mr8_polarisant,+14 +16 +18 pz6,1.6,org,shamir_france,False
verres_unifocaux,autograph_plus_14_16_18_167_mr10,+14 +16 +18 67,1.67,org,shamir_france,False
